"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_16.35" "scaffold_16" "1.363202" "conserved" "conserved" "12" "169" "1" "1.37607404184173e-05" "0" "0" "0" "0" "1" "100" "0" "0" "0" "0.322736"
"scaffold_16.36" "scaffold_16" "1.2632045" "conserved" "conserved" "2" "173" "6" "1.37607404184173e-05" "0" "0" "0" "0" "0" "105" "0" "1" "1" "0.33073"
"scaffold_16.37" "scaffold_16" "1.163207" "conserved" "conserved" "4" "215" "6" "1.37607404184173e-05" "0" "0" "0" "1" "0" "133" "0" "0" "0" "0.325157"
"scaffold_16.38" "scaffold_16" "1.0632095" "conserved" "conserved" "12" "146" "2" "1.37607404184173e-05" "0" "0" "0" "0" "0" "75" "0" "0" "0" "0.34744"
"scaffold_16.39" "scaffold_16" "0.9632125" "conserved" "conserved" "4" "191" "7" "1.37607404184173e-05" "0" "0" "0" "1" "0" "103" "0" "0" "0" "0.32595"
"scaffold_16.40" "scaffold_16" "0.863215" "conserved" "conserved" "9" "193" "15" "6.755828738393e-05" "9" "2" "0" "1" "0" "114" "0" "0" "0" "0.329737"
"scaffold_16.41" "scaffold_16" "0.7632175" "conserved" "conserved" "7" "196" "7" "5.34806361843296e-06" "1" "1" "0" "0" "0" "117" "0" "0" "0" "0.32347"
"scaffold_16.42" "scaffold_16" "0.66322" "conserved" "conserved" "7" "184" "10" "5.34806361843296e-06" "1" "1" "0" "0" "0" "124" "0" "0" "0" "0.320126"
"scaffold_16.43" "scaffold_16" "0.5632225" "conserved" "conserved" "8" "143" "9" "4.27620299070482e-05" "7" "1" "1" "2" "0" "80" "0" "0" "0" "0.34623"
"scaffold_16.44" "scaffold_16" "0.463225" "conserved" "conserved" "13" "179" "8" "1.548548523112e-09" "0" "0" "0" "2" "2" "101" "0" "0" "0" "0.340457"
"scaffold_16.45" "scaffold_16" "0.3632275" "conserved" "conserved" "12" "152" "5" "2.76888127044707e-05" "3" "1" "0" "0" "0" "82" "0" "0" "0" "0.34049"
"scaffold_16.46" "scaffold_16" "0.2632305" "conserved" "conserved" "6" "178" "4" "1.2809783003128e-05" "0" "0" "0" "0" "2" "107" "0" "0" "0" "0.310829"
"scaffold_16.47" "scaffold_16" "0.163233" "conserved" "conserved" "10" "202" "7" "1.2809783003128e-05" "6" "1" "0" "0" "0" "122" "0" "0" "0" "0.323986"
"scaffold_16.48" "scaffold_16" "0.0632355" "conserved" "conserved" "8" "125" "16" "1.2809783003128e-05" "8" "3" "0" "0" "3" "69" "0" "0" "0" "0.33803"
"scaffold_16.49" "scaffold_16" "0.036762" "conserved" "conserved" "3" "213" "8" "1.2809783003128e-05" "1" "1" "0" "1" "0" "132" "0" "0" "0" "0.319536"
"scaffold_16.50" "scaffold_16" "0.1367595" "conserved" "conserved" "3" "176" "22" "1.2809783003128e-05" "9" "4" "0" "0" "0" "93" "0" "0" "0" "0.33243"
"scaffold_16.51" "scaffold_16" "0.236757" "conserved" "conserved" "7" "156" "5" "1.2809783003128e-05" "0" "0" "0" "0" "0" "90" "1" "1" "1" "0.329667"
"scaffold_16.52" "scaffold_16" "0.3367545" "conserved" "conserved" "8" "183" "5" "2.12444230236791e-05" "0" "0" "0" "0" "1" "103" "0" "0" "0" "0.32058"
"scaffold_16.53" "scaffold_16" "0.4367515" "conserved" "conserved" "5" "192" "9" "8.42285552504008e-06" "1" "1" "0" "1" "0" "119" "0" "0" "0" "0.315249"
"scaffold_16.54" "scaffold_16" "0.536749" "conserved" "conserved" "9" "179" "4" "8.42285552504008e-06" "0" "0" "0" "0" "0" "111" "0" "0" "0" "0.338277"
"scaffold_16.55" "scaffold_16" "0.6367465" "conserved" "conserved" "5" "172" "5" "8.42285552504008e-06" "5" "0" "1" "0" "0" "105" "0" "0" "0" "0.33651"
"scaffold_16.56" "scaffold_16" "0.736744" "conserved" "conserved" "7" "166" "10" "0.000165694406297602" "3" "1" "0" "0" "0" "98" "0" "0" "0" "0.344737"
"scaffold_16.57" "scaffold_16" "0.8367415" "conserved" "conserved" "8" "172" "6" "0.000110770223770826" "0" "0" "0" "0" "0" "82" "1" "0" "0" "0.32829"
"scaffold_16.58" "scaffold_16" "0.936739" "conserved" "conserved" "10" "177" "6" "2.92108934978837e-05" "2" "1" "1" "0" "0" "104" "0" "0" "0" "0.347827"
"scaffold_16.59" "scaffold_16" "1.0367365" "conserved" "conserved" "10" "130" "4" "2.92108934978837e-05" "0" "0" "0" "0" "1" "77" "0" "2" "2" "0.34024"
"scaffold_16.60" "scaffold_16" "1.1367335" "conserved" "conserved" "10" "207" "3" "3.68866877848148e-05" "0" "0" "0" "0" "2" "117" "0" "0" "0" "0.33511"
"scaffold_16.61" "scaffold_16" "1.236731" "conserved" "conserved" "9" "166" "10" "3.2019263883398e-05" "4" "1" "0" "0" "0" "88" "0" "0" "0" "0.345057"
"scaffold_16.62" "scaffold_16" "1.3367285" "conserved" "conserved" "9" "203" "8" "3.2019263883398e-05" "1" "1" "0" "0" "0" "116" "0" "0" "0" "0.3267"
"scaffold_16.63" "scaffold_16" "1.436726" "conserved" "conserved" "6" "166" "14" "3.2019263883398e-05" "2" "1" "1" "1" "0" "81" "0" "0" "0" "0.322266"
"scaffold_16.64" "scaffold_16" "1.5367235" "conserved" "conserved" "10" "205" "13" "3.2019263883398e-05" "8" "3" "0" "0" "0" "117" "0" "0" "0" "0.32829"
"scaffold_16.65" "scaffold_16" "1.636721" "conserved" "conserved" "10" "166" "13" "3.2019263883398e-05" "9" "2" "2" "1" "0" "84" "0" "0" "0" "0.343837"
"scaffold_16.66" "scaffold_16" "1.7367185" "conserved" "conserved" "10" "169" "16" "3.3686782016575e-05" "1" "1" "0" "0" "4" "95" "0" "0" "0" "0.34139"
"scaffold_16.67" "scaffold_16" "1.8367155" "conserved" "conserved" "13" "182" "13" "3.4583993686304e-05" "8" "1" "2" "1" "0" "94" "0" "0" "0" "0.350101"
"scaffold_16.68" "scaffold_16" "1.936713" "conserved" "conserved" "7" "136" "15" "3.4583993686304e-05" "8" "2" "1" "0" "0" "69" "0" "1" "1" "0.351497"
"scaffold_16.69" "scaffold_16" "2.0367105" "conserved" "conserved" "10" "194" "7" "0.000103793245568657" "0" "0" "0" "2" "0" "116" "0" "0" "0" "0.33766"
"scaffold_16.70" "scaffold_16" "2.136708" "conserved" "conserved" "12" "197" "6" "2.74876583667051e-05" "3" "1" "0" "0" "0" "121" "0" "0" "0" "0.336377"
"scaffold_16.71" "scaffold_16" "2.2367055" "conserved" "conserved" "8" "168" "14" "2.74876583667051e-05" "8" "3" "0" "2" "0" "87" "0" "0" "0" "0.34886"
"scaffold_16.72" "scaffold_16" "2.336703" "conserved" "conserved" "8" "228" "6" "2.74876583667051e-05" "0" "0" "0" "0" "2" "134" "1" "0" "0" "0.308596"
"scaffold_16.73" "scaffold_16" "2.4367005" "conserved" "conserved" "7" "163" "9" "2.74876583667051e-05" "1" "1" "0" "0" "0" "91" "0" "0" "0" "0.32863"
"scaffold_16.74" "scaffold_16" "2.5366975" "conserved" "conserved" "7" "168" "9" "2.74876583667051e-05" "0" "0" "0" "0" "0" "65" "0" "0" "0" "0.3327"
"scaffold_16.75" "scaffold_16" "2.636695" "conserved" "conserved" "4" "189" "3" "2.74876583667051e-05" "0" "0" "0" "0" "0" "104" "0" "0" "0" "0.324777"
"scaffold_16.76" "scaffold_16" "2.7366925" "conserved" "conserved" "4" "165" "12" "2.90724057020332e-05" "10" "2" "0" "0" "0" "95" "0" "0" "0" "0.32364"
"scaffold_16.77" "scaffold_16" "2.83669" "conserved" "conserved" "3" "129" "22" "1.02705000909983e-05" "13" "6" "0" "1" "0" "65" "0" "0" "0" "0.326107"
"scaffold_16.78" "scaffold_16" "2.9366875" "conserved" "conserved" "3" "147" "11" "1.02705000909983e-05" "4" "2" "0" "0" "0" "73" "0" "1" "1" "0.33646"
"scaffold_16.79" "scaffold_16" "3.036685" "conserved" "conserved" "7" "209" "10" "1.02705000909983e-05" "4" "1" "0" "0" "0" "114" "0" "0" "0" "0.329357"
"scaffold_16.80" "scaffold_16" "3.1366825" "conserved" "conserved" "8" "143" "12" "1.02705000909983e-05" "0" "0" "0" "2" "0" "68" "0" "0" "0" "0.34066"
"scaffold_16.81" "scaffold_16" "3.2366795" "conserved" "conserved" "6" "182" "13" "1.02705000909983e-05" "3" "3" "0" "0" "0" "95" "0" "0" "0" "0.32829"
"scaffold_16.82" "scaffold_16" "3.336677" "conserved" "conserved" "7" "167" "9" "1.02705000909983e-05" "2" "1" "1" "0" "0" "83" "0" "0" "0" "0.342917"
"scaffold_16.83" "scaffold_16" "3.4366745" "conserved" "conserved" "8" "191" "13" "1.66534651213926e-05" "5" "3" "0" "0" "0" "122" "0" "0" "0" "0.33676"
"scaffold_16.84" "scaffold_16" "3.536672" "conserved" "conserved" "6" "150" "15" "6.23912406137278e-10" "8" "3" "0" "1" "0" "70" "0" "0" "0" "0.341897"
"scaffold_16.85" "scaffold_16" "3.6366695" "conserved" "conserved" "5" "165" "7" NA "1" "0" "1" "1" "0" "93" "0" "0" "0" "0.33686"
"scaffold_16.86" "scaffold_16" "3.7366665" "conserved" "conserved" "7" "242" "10" NA "4" "1" "0" "1" "1" "109" "0" "0" "0" "0.33514"
"scaffold_16.87" "scaffold_16" "3.836664" "conserved" "conserved" "0" "157" "5" NA "0" "0" "0" "0" "0" "89" "0" "1" "1" "0.323566"
"scaffold_16.88" "scaffold_16" "3.9366615" "conserved" "conserved" "4" "137" "24" NA "5" "2" "1" "0" "2" "71" "0" "0" "0" "0.33966"
"scaffold_16.89" "scaffold_16" "4.036659" "conserved" "conserved" "4" "190" "10" NA "2" "2" "0" "0" "1" "107" "1" "0" "0" "0.327077"
"scaffold_16.90" "scaffold_16" "4.1366565" "conserved" "conserved" "9" "191" "14" NA "3" "3" "0" "0" "0" "88" "0" "0" "0" "0.33205"
"scaffold_16.91" "scaffold_16" "4.236654" "conserved" "conserved" "8" "164" "7" NA "1" "1" "0" "1" "0" "85" "0" "0" "0" "0.338017"
"scaffold_16.92" "scaffold_16" "4.3366515" "conserved" "conserved" "7" "151" "9" NA "4" "1" "0" "0" "0" "69" "0" "0" "0" "0.33826"
"scaffold_16.93" "scaffold_16" "4.4366485" "conserved" "conserved" "11" "149" "18" NA "4" "2" "2" "0" "0" "69" "0" "0" "0" "0.352791"
"scaffold_16.94" "scaffold_16" "4.536646" "conserved" "conserved" "7" "155" "10" NA "4" "1" "0" "0" "0" "67" "0" "0" "0" "0.337997"
"scaffold_16.95" "scaffold_16" "4.6366435" "conserved" "conserved" "9" "184" "7" NA "1" "1" "0" "1" "0" "89" "0" "0" "0" "0.33503"
"scaffold_16.96" "scaffold_16" "4.736641" "conserved" "conserved" "5" "117" "10" NA "3" "0" "1" "1" "2" "51" "0" "0" "0" "0.338597"
"scaffold_17" "scaffold_17" "4.585484" "conserved" "conserved" "2" "71" "6" NA "1" "0" "1" "3" "0" "37" "0" "1" "1" "0.363265"
"scaffold_17.1" "scaffold_17" "4.51147" "conserved" "conserved" "11" "184" "5" "2.19350293073381e-06" "0" "0" "0" "3" "0" "91" "0" "0" "0" "0.341007"
"scaffold_17.2" "scaffold_17" "4.4114725" "conserved" "conserved" "10" "177" "6" "1.0021283571208e-05" "0" "0" "0" "1" "0" "88" "1" "0" "0" "0.33595"
"scaffold_17.3" "scaffold_17" "4.3114755" "conserved" "conserved" "11" "148" "0" "0.000106281187860194" "0" "0" "0" "0" "0" "69" "0" "0" "0" "0.34688"
"scaffold_17.4" "scaffold_17" "4.211478" "conserved" "conserved" "8" "147" "3" "3.28804831715725e-05" "0" "0" "0" "0" "0" "52" "1" "0" "0" "0.338387"
"scaffold_17.5" "scaffold_17" "4.1114805" "conserved" "conserved" "7" "155" "8" "3.28804831715725e-05" "1" "1" "0" "0" "0" "62" "0" "0" "0" "0.33987"
"scaffold_17.6" "scaffold_17" "4.011483" "conserved" "conserved" "7" "155" "14" "3.28804831715725e-05" "1" "1" "0" "1" "0" "67" "0" "0" "0" "0.330507"
"scaffold_17.7" "scaffold_17" "3.9114855" "conserved" "conserved" "4" "214" "7" "3.28804831715725e-05" "1" "1" "0" "0" "2" "115" "0" "0" "0" "0.311239"
"scaffold_17.8" "scaffold_17" "3.811488" "conserved" "conserved" "9" "154" "5" "3.28804831715725e-05" "1" "1" "0" "0" "0" "72" "0" "0" "0" "0.328017"
"scaffold_17.9" "scaffold_17" "3.7114905" "conserved" "conserved" "12" "156" "4" "0.000133241488490228" "0" "0" "0" "1" "0" "81" "0" "0" "0" "0.33545"
"scaffold_17.10" "scaffold_17" "3.6114935" "conserved" "conserved" "7" "128" "11" "2.13732886276335e-06" "1" "1" "0" "1" "0" "61" "0" "0" "0" "0.33952"
"scaffold_17.11" "scaffold_17" "3.511496" "conserved" "conserved" "8" "134" "4" "2.13732886276335e-06" "0" "0" "0" "0" "0" "70" "0" "1" "1" "0.335027"
"scaffold_17.12" "scaffold_17" "3.4114985" "conserved" "conserved" "11" "183" "5" "2.36948394735247e-05" "0" "0" "0" "0" "0" "116" "0" "0" "0" "0.32596"
"scaffold_17.13" "scaffold_17" "3.311501" "conserved" "conserved" "10" "187" "3" "3.57629301261926e-05" "0" "0" "0" "0" "0" "96" "0" "0" "0" "0.327607"
"scaffold_17.14" "scaffold_17" "3.2115035" "conserved" "conserved" "6" "211" "4" "3.36179019298571e-05" "1" "1" "0" "0" "0" "108" "0" "0" "0" "0.32638"
"scaffold_17.15" "scaffold_17" "3.111506" "conserved" "conserved" "4" "195" "8" "3.13031016543007e-05" "6" "1" "0" "0" "0" "120" "0" "1" "1" "0.313276"
"scaffold_17.16" "scaffold_17" "3.0115085" "conserved" "conserved" "6" "159" "10" "0.000110635117712935" "4" "1" "0" "0" "0" "79" "0" "1" "1" "0.33739"
"scaffold_17.17" "scaffold_17" "2.9115115" "conserved" "conserved" "7" "228" "7" "5.63917541754449e-05" "0" "0" "0" "0" "0" "142" "0" "0" "0" "0.32937"
"scaffold_17.18" "scaffold_17" "2.811514" "conserved" "conserved" "25" "155" "8" "3.20115864115566e-05" "1" "0" "1" "0" "0" "69" "0" "0" "0" "0.347137"
"scaffold_17.19" "scaffold_17" "2.7115165" "conserved" "conserved" "5" "207" "1" "3.20115864115566e-05" "0" "0" "0" "1" "0" "128" "0" "0" "0" "0.31708"
"scaffold_17.20" "scaffold_17" "2.611519" "conserved" "conserved" "10" "196" "3" "3.20115864115566e-05" "0" "0" "0" "0" "0" "131" "0" "0" "0" "0.337277"
"scaffold_17.21" "scaffold_17" "2.5115215" "conserved" "conserved" "9" "221" "4" "2.95235363348511e-05" "1" "0" "1" "0" "0" "145" "0" "0" "0" "0.3275"
"scaffold_17.22" "scaffold_17" "2.411524" "conserved" "conserved" "8" "171" "8" "0.000140524768082326" "2" "1" "1" "1" "0" "107" "0" "0" "0" "0.342937"
"scaffold_17.23" "scaffold_17" "2.3115265" "conserved" "conserved" "11" "144" "19" "8.26044540852806e-05" "3" "3" "0" "0" "0" "84" "0" "0" "0" "0.34158"
"scaffold_17.24" "scaffold_17" "2.2115295" "conserved" "conserved" "13" "183" "12" "5.07734104192197e-05" "5" "2" "0" "0" "0" "101" "0" "0" "0" "0.33769"
"scaffold_17.25" "scaffold_17" "2.111532" "conserved" "conserved" "13" "174" "2" "3.35385780490631e-05" "0" "0" "0" "0" "0" "101" "1" "0" "0" "0.337247"
"scaffold_17.26" "scaffold_17" "2.0115345" "conserved" "conserved" "4" "240" "14" "3.35385780490631e-05" "2" "2" "0" "0" "0" "137" "0" "0" "0" "0.3249"
"scaffold_17.27" "scaffold_17" "1.911537" "conserved" "conserved" "5" "241" "2" "3.35385780490631e-05" "0" "0" "0" "0" "0" "140" "0" "0" "0" "0.323226"
"scaffold_17.28" "scaffold_17" "1.8115395" "conserved" "conserved" "8" "198" "1" "3.35385780490631e-05" "0" "0" "0" "0" "0" "119" "0" "0" "0" "0.33546"
"scaffold_17.29" "scaffold_17" "1.711542" "conserved" "conserved" "7" "175" "8" "3.0778187299267e-05" "1" "1" "0" "0" "0" "100" "0" "0" "0" "0.335967"
"scaffold_17.30" "scaffold_17" "1.6115445" "conserved" "conserved" "7" "153" "8" "2.18258816699447e-05" "3" "1" "0" "1" "0" "92" "0" "1" "1" "0.34626"
"scaffold_17.31" "scaffold_17" "1.5115475" "conserved" "conserved" "5" "186" "4" "2.18258816699447e-05" "0" "0" "0" "2" "0" "102" "0" "0" "0" "0.32268"
"scaffold_17.32" "scaffold_17" "1.41155" "conserved" "conserved" "5" "214" "9" "2.18258816699447e-05" "6" "1" "0" "0" "0" "131" "0" "0" "0" "0.318726"
"scaffold_17.33" "scaffold_17" "1.3115525" "conserved" "conserved" "10" "164" "8" "2.18258816699447e-05" "2" "0" "2" "0" "0" "100" "1" "0" "0" "0.33781"
"scaffold_17.34" "scaffold_17" "1.211555" "conserved" "conserved" "9" "188" "6" "2.18258816699447e-05" "0" "0" "0" "0" "0" "108" "0" "0" "0" "0.328487"
"scaffold_17.35" "scaffold_17" "1.1115575" "conserved" "conserved" "6" "147" "12" "2.18258816699447e-05" "3" "0" "1" "1" "1" "85" "0" "0" "0" "0.34419"
"scaffold_17.36" "scaffold_17" "1.0115605" "conserved" "conserved" "9" "137" "6" "2.18258816699447e-05" "3" "0" "1" "1" "1" "79" "0" "0" "0" "0.34031"
"scaffold_17.37" "scaffold_17" "0.911563" "conserved" "conserved" "9" "187" "7" "1.76328379672099e-05" "0" "0" "0" "0" "1" "102" "0" "0" "0" "0.336997"
"scaffold_17.38" "scaffold_17" "0.8115655" "conserved" "conserved" "10" "180" "3" "1.16446679913704e-05" "0" "0" "0" "0" "2" "114" "0" "0" "0" "0.33797"
"scaffold_17.39" "scaffold_17" "0.711568" "conserved" "conserved" "9" "182" "10" "1.16446679913704e-05" "2" "2" "0" "0" "0" "97" "0" "0" "0" "0.333687"
"scaffold_17.40" "scaffold_17" "0.6115705" "conserved" "conserved" "8" "203" "1" "1.16446679913704e-05" "0" "0" "0" "0" "0" "112" "0" "0" "0" "0.32699"
"scaffold_17.41" "scaffold_17" "0.511573" "conserved" "conserved" "8" "180" "7" "1.16446679913704e-05" "0" "0" "0" "0" "0" "95" "0" "0" "0" "0.328957"
"scaffold_17.42" "scaffold_17" "0.4115755" "conserved" "conserved" "10" "211" "3" "1.16446679913704e-05" "0" "0" "0" "1" "0" "118" "0" "0" "0" "0.32169"
"scaffold_17.43" "scaffold_17" "0.3115785" "conserved" "conserved" "7" "162" "6" "1.16446679913704e-05" "1" "1" "0" "0" "0" "96" "0" "0" "0" "0.32977"
"scaffold_17.44" "scaffold_17" "0.211581" "conserved" "conserved" "5" "167" "11" "1.16446679913704e-05" "8" "1" "1" "1" "0" "97" "0" "1" "1" "0.337727"
"scaffold_17.45" "scaffold_17" "0.1115835" "conserved" "conserved" "6" "219" "9" "1.16446679913704e-05" "1" "1" "0" "1" "0" "118" "0" "0" "0" "0.32075"
"scaffold_17.46" "scaffold_17" "0.011586" "conserved" "conserved" "10" "203" "5" "1.16446679913704e-05" "0" "0" "0" "2" "2" "114" "0" "0" "0" "0.328427"
"scaffold_17.47" "scaffold_17" "0.0884115" "conserved" "conserved" "9" "206" "7" "1.16446679913704e-05" "0" "0" "0" "0" "1" "118" "1" "0" "0" "0.343"
"scaffold_17.48" "scaffold_17" "0.188409" "conserved" "conserved" "8" "192" "10" "1.16446679913704e-05" "5" "0" "1" "0" "0" "124" "0" "0" "0" "0.343657"
"scaffold_17.49" "scaffold_17" "0.2884065" "conserved" "conserved" "13" "148" "2" "1.16446679913704e-05" "0" "0" "0" "0" "1" "82" "4" "0" "0" "0.33917"
"scaffold_17.50" "scaffold_17" "0.3884035" "conserved" "conserved" "12" "139" "6" "1.16446679913704e-05" "0" "0" "0" "0" "0" "85" "0" "0" "0" "0.34206"
"scaffold_17.51" "scaffold_17" "0.488401" "conserved" "conserved" "16" "198" "5" "1.16446679913704e-05" "0" "0" "0" "0" "3" "124" "0" "0" "0" "0.340727"
"scaffold_17.52" "scaffold_17" "0.5883985" "conserved" "conserved" "12" "129" "3" "1.16446679913704e-05" "0" "0" "0" "2" "0" "75" "1" "0" "0" "0.34734"
"scaffold_17.53" "scaffold_17" "0.688396" "conserved" "conserved" "3" "241" "6" "1.16446679913704e-05" "3" "1" "0" "0" "0" "138" "0" "0" "0" "0.324946"
"scaffold_17.54" "scaffold_17" "0.7883935" "conserved" "conserved" "9" "236" "13" "1.16446679913704e-05" "1" "1" "0" "0" "0" "131" "0" "0" "0" "0.33102"
"scaffold_17.55" "scaffold_17" "0.888391" "conserved" "conserved" "11" "186" "11" "1.16446679913704e-05" "0" "0" "0" "0" "4" "116" "0" "0" "0" "0.336487"
"scaffold_17.56" "scaffold_17" "0.9883885" "conserved" "conserved" "8" "186" "8" "2.60322668992937e-05" "1" "1" "0" "0" "0" "121" "0" "0" "0" "0.32646"
"scaffold_17.57" "scaffold_17" "1.0883855" "conserved" "conserved" "9" "176" "6" "2.3419770365773e-05" "6" "1" "0" "0" "0" "97" "0" "0" "0" "0.33347"
"scaffold_17.58" "scaffold_17" "1.188383" "conserved" "conserved" "6" "152" "16" "0.000132220762872732" "3" "1" "2" "0" "2" "82" "1" "0" "0" "0.338207"
"scaffold_17.59" "scaffold_17" "1.2883805" "conserved" "conserved" "9" "195" "6" "2.62476823970523e-05" "6" "1" "0" "0" "0" "114" "0" "0" "0" "0.32627"
"scaffold_17.60" "scaffold_17" "1.388378" "conserved" "conserved" "9" "174" "5" "2.62476823970523e-05" "0" "0" "0" "2" "0" "100" "0" "0" "0" "0.336557"
"scaffold_17.61" "scaffold_17" "1.4883755" "conserved" "conserved" "7" "139" "4" "2.62476823970523e-05" "0" "0" "0" "0" "0" "79" "1" "0" "0" "0.33963"
"scaffold_17.62" "scaffold_17" "1.588373" "conserved" "conserved" "10" "150" "8" "2.62476823970523e-05" "1" "1" "0" "2" "0" "79" "0" "0" "0" "0.352247"
"scaffold_17.63" "scaffold_17" "1.6883705" "conserved" "conserved" "5" "164" "4" "3.51483164579321e-05" "0" "0" "0" "0" "0" "113" "0" "1" "1" "0.32693"
"scaffold_17.64" "scaffold_17" "1.7883675" "conserved" "conserved" "5" "181" "10" "7.59304701419182e-06" "3" "1" "0" "0" "0" "106" "1" "0" "0" "0.33186"
"scaffold_17.65" "scaffold_17" "1.888365" "conserved" "conserved" "10" "153" "5" "0.000124538047842728" "1" "1" "0" "0" "0" "91" "0" "0" "0" "0.343867"
"scaffold_17.66" "scaffold_17" "1.9883625" "conserved" "conserved" "10" "179" "1" "9.68900057160598e-05" "0" "0" "0" "0" "0" "117" "1" "0" "0" "0.33743"
"scaffold_17.67" "scaffold_17" "2.08836" "conserved" "conserved" "12" "218" "5" "2.10238747743628e-05" "0" "0" "0" "1" "0" "113" "0" "0" "0" "0.336457"
"scaffold_17.68" "scaffold_17" "2.1883575" "conserved" "conserved" "5" "189" "6" "2.10238747743628e-05" "0" "0" "0" "2" "0" "101" "0" "0" "0" "0.33492"
"scaffold_17.69" "scaffold_17" "2.288355" "conserved" "conserved" "10" "203" "1" "0.000118061296378674" "0" "0" "0" "0" "0" "113" "0" "0" "0" "0.325117"
"scaffold_17.70" "scaffold_17" "2.3883525" "conserved" "conserved" "6" "126" "8" "6.15129581405143e-05" "2" "1" "1" "0" "0" "72" "0" "0" "0" "0.352901"
"scaffold_17.71" "scaffold_17" "2.4883495" "conserved" "conserved" "6" "142" "8" "4.97984431181196e-05" "5" "1" "1" "0" "1" "86" "0" "0" "0" "0.357831"
"scaffold_17.72" "scaffold_17" "2.588347" "conserved" "conserved" "2" "191" "14" "3.43564348391947e-05" "1" "1" "0" "1" "0" "117" "0" "0" "0" "0.337217"
"scaffold_17.73" "scaffold_17" "2.6883445" "conserved" "conserved" "7" "159" "11" "2.80237221924355e-05" "2" "2" "0" "1" "0" "83" "0" "0" "0" "0.33709"
"scaffold_17.74" "scaffold_17" "2.788342" "conserved" "conserved" "10" "163" "16" "2.80237221924355e-05" "5" "2" "0" "2" "1" "55" "0" "0" "0" "0.338977"
"scaffold_17.75" "scaffold_17" "2.8883395" "conserved" "conserved" "3" "179" "6" "2.80237221924355e-05" "0" "0" "0" "0" "0" "101" "0" "0" "0" "0.33079"
"scaffold_17.76" "scaffold_17" "2.9883365" "conserved" "conserved" "9" "180" "10" "1.9166837981048e-05" "3" "1" "0" "0" "0" "96" "0" "0" "0" "0.34216"
"scaffold_17.77" "scaffold_17" "3.088334" "conserved" "conserved" "6" "167" "12" "8.0530184970757e-06" "5" "1" "1" "1" "1" "97" "0" "0" "0" "0.342337"
"scaffold_17.78" "scaffold_17" "3.1883315" "conserved" "conserved" "9" "158" "3" "8.0530184970757e-06" "1" "0" "1" "1" "0" "91" "0" "0" "0" "0.33918"
"scaffold_17.79" "scaffold_17" "3.288329" "conserved" "conserved" "7" "163" "8" "1.04351874213948e-05" "1" "1" "0" "0" "1" "106" "0" "0" "0" "0.334307"
