"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_20.63" "scaffold_20" "1.7357975" "conserved" "conserved" "9" "217" "26" "7.59251111907426e-06" "7" "5" "2" "0" "0" "118" "0" "0" "0" "0.33314"
"scaffold_20.64" "scaffold_20" "1.835773" "conserved" "conserved" "9" "190" "15" "7.59251111907426e-06" "4" "2" "0" "0" "0" "99" "0" "0" "0" "0.331173"
"scaffold_20.65" "scaffold_20" "1.935748" "conserved" "conserved" "9" "174" "4" "7.59251111907426e-06" "0" "0" "0" "0" "0" "95" "0" "0" "0" "0.32185"
"scaffold_20.66" "scaffold_20" "2.035723" "conserved" "conserved" "11" "158" "22" "7.59251111907426e-06" "7" "2" "2" "0" "0" "96" "0" "0" "0" "0.355129"
"scaffold_20.67" "scaffold_20" "2.135698" "conserved" "conserved" "9" "159" "7" "7.59251111907426e-06" "1" "1" "0" "0" "0" "89" "0" "0" "0" "0.326392"
"scaffold_20.68" "scaffold_20" "2.235673" "conserved" "conserved" "17" "140" "15" "7.59251111907426e-06" "10" "2" "0" "0" "1" "53" "0" "0" "0" "0.340425"
"scaffold_20.69" "scaffold_20" "2.3356485" "conserved" "conserved" "12" "162" "21" "7.59251111907426e-06" "12" "2" "0" "1" "2" "75" "0" "0" "0" "0.346253"
"scaffold_20.70" "scaffold_20" "2.435624" "conserved" "conserved" "5" "188" "15" "7.59251111907426e-06" "0" "0" "0" "0" "2" "95" "0" "0" "0" "0.31957"
"scaffold_20.71" "scaffold_20" "2.535599" "conserved" "conserved" "10" "170" "2" "7.59251111907426e-06" "0" "0" "0" "0" "0" "92" "0" "0" "0" "0.304556"
"scaffold_20.72" "scaffold_20" "2.635574" "conserved" "conserved" "10" "219" "7" "7.59251111907426e-06" "1" "1" "0" "0" "0" "135" "0" "0" "0" "0.323531"
"scaffold_20.73" "scaffold_20" "2.735549" "conserved" "conserved" "8" "114" "18" "2.13430522401733e-05" "12" "4" "0" "0" "1" "72" "0" "0" "0" "0.333933"
"scaffold_20.74" "scaffold_20" "2.835524" "conserved" "conserved" "4" "40" "12" "1.90207211707989e-05" "3" "3" "0" "2" "0" "17" "0" "0" "0" "0.327302"
"scaffold_20.75" "scaffold_20" "2.9354995" "conserved" "conserved" "7" "197" "8" "1.90207211707989e-05" "3" "1" "0" "0" "0" "99" "0" "0" "0" "0.321067"
"scaffold_20.76" "scaffold_20" "3.035475" "conserved" "conserved" "12" "151" "14" "1.90207211707989e-05" "4" "2" "0" "0" "0" "93" "0" "0" "0" "0.340975"
"scaffold_20.77" "scaffold_20" "3.13545" "conserved" "conserved" "12" "206" "7" "1.90207211707989e-05" "2" "2" "0" "0" "0" "113" "0" "0" "0" "0.331753"
"scaffold_20.78" "scaffold_20" "3.235425" "conserved" "conserved" "8" "275" "15" "2.76680066024671e-05" "3" "1" "2" "1" "0" "153" "0" "0" "0" "0.340245"
"scaffold_20.79" "scaffold_20" "3.3354" "conserved" "conserved" "6" "188" "11" "8.9508999541364e-05" "1" "0" "1" "0" "0" "111" "0" "0" "0" "0.326992"
"scaffold_20.80" "scaffold_20" "3.435375" "conserved" "conserved" "7" "161" "12" "1.5699314652266e-06" "2" "2" "0" "1" "1" "100" "0" "1" "1" "0.336034"
"scaffold_20.81" "scaffold_20" "3.5353505" "conserved" "conserved" "6" "212" "6" "1.5699314652266e-06" "0" "0" "0" "0" "0" "110" "0" "0" "0" "0.316216"
"scaffold_20.82" "scaffold_20" "3.635326" "conserved" "conserved" "7" "214" "14" "1.5699314652266e-06" "12" "3" "0" "0" "0" "121" "0" "0" "0" "0.332443"
"scaffold_20.83" "scaffold_20" "3.735301" "conserved" "conserved" "10" "228" "14" "1.5699314652266e-06" "3" "2" "1" "0" "0" "151" "0" "0" "0" "0.342546"
"scaffold_20.84" "scaffold_20" "3.835276" "conserved" "conserved" "19" "210" "9" "1.5699314652266e-06" "1" "0" "1" "0" "0" "125" "0" "0" "0" "0.349447"
"scaffold_20.85" "scaffold_20" "3.935251" "conserved" "conserved" "11" "188" "12" "1.5699314652266e-06" "3" "3" "0" "1" "0" "116" "0" "0" "0" "0.340335"
"scaffold_20.86" "scaffold_20" "4.035226" "conserved" "conserved" "9" "127" "16" "3.62473912459004e-05" "11" "2" "2" "0" "0" "58" "0" "0" "0" "0.351558"
"scaffold_20.87" "scaffold_20" "4.1352015" "conserved" "conserved" "14" "186" "6" "0.000100633340334165" "0" "0" "0" "0" "0" "79" "0" "0" "0" "0.339501"
"scaffold_20.88" "scaffold_20" "4.235177" "conserved" "conserved" "16" "192" "11" "0.000103632244506415" "2" "2" "0" "1" "2" "101" "0" "0" "0" "0.348397"
"scaffold_20.89" "scaffold_20" "4.335152" "conserved" "conserved" "13" "136" "8" NA "1" "1" "0" "0" "0" "51" "0" "0" "0" "0.341215"
"scaffold_20.90" "scaffold_20" "4.435127" "conserved" "conserved" "7" "131" "17" NA "2" "2" "0" "1" "0" "61" "0" "0" "0" "0.345386"
"scaffold_21" "scaffold_21" "4.5032135" "conserved" "conserved" "0" "69" "18" NA "8" "1" "2" "1" "0" "29" "0" "1" "1" "0.390656"
"scaffold_21.1" "scaffold_21" "4.431897" "conserved" "conserved" "9" "181" "14" "2.28308848279035e-06" "1" "1" "0" "1" "0" "68" "0" "0" "0" "0.357889"
"scaffold_21.2" "scaffold_21" "4.3319215" "conserved" "conserved" "8" "173" "4" "1.15997306070397e-05" "0" "0" "0" "1" "0" "85" "1" "0" "0" "0.336511"
"scaffold_21.3" "scaffold_21" "4.231946" "conserved" "conserved" "10" "156" "1" "0.000114057267724737" "0" "0" "0" "0" "0" "70" "0" "0" "0" "0.346617"
"scaffold_21.4" "scaffold_21" "4.131971" "conserved" "conserved" "8" "148" "4" "3.32401360018794e-05" "0" "0" "0" "0" "0" "53" "1" "0" "0" "0.338645"
"scaffold_21.5" "scaffold_21" "4.031996" "conserved" "conserved" "6" "160" "8" "3.32401360018794e-05" "1" "1" "0" "0" "0" "65" "0" "0" "0" "0.339575"
"scaffold_21.6" "scaffold_21" "3.932021" "conserved" "conserved" "8" "155" "11" "3.32401360018794e-05" "1" "1" "0" "1" "0" "67" "0" "0" "0" "0.332983"
"scaffold_21.7" "scaffold_21" "3.832046" "conserved" "conserved" "5" "213" "7" "3.32401360018794e-05" "1" "1" "0" "0" "2" "117" "0" "0" "0" "0.310808"
"scaffold_21.8" "scaffold_21" "3.7320705" "conserved" "conserved" "9" "141" "4" "3.32401360018794e-05" "1" "1" "0" "0" "0" "68" "0" "0" "0" "0.325638"
"scaffold_21.9" "scaffold_21" "3.632095" "conserved" "conserved" "13" "169" "4" "0.000132260300795136" "0" "0" "0" "1" "0" "88" "0" "0" "0" "0.336124"
"scaffold_21.10" "scaffold_21" "3.53212" "conserved" "conserved" "7" "124" "10" "2.20936051573254e-06" "1" "1" "0" "1" "0" "60" "0" "0" "0" "0.337704"
"scaffold_21.11" "scaffold_21" "3.432145" "conserved" "conserved" "9" "135" "4" "2.20936051573254e-06" "0" "0" "0" "0" "0" "67" "0" "1" "1" "0.337474"
"scaffold_21.12" "scaffold_21" "3.33217" "conserved" "conserved" "11" "192" "2" "2.79650321047105e-05" "0" "0" "0" "0" "0" "116" "0" "0" "0" "0.326122"
"scaffold_21.13" "scaffold_21" "3.232195" "conserved" "conserved" "10" "191" "2" "3.59013580566038e-05" "0" "0" "0" "0" "0" "102" "0" "0" "0" "0.328872"
"scaffold_21.14" "scaffold_21" "3.1322195" "conserved" "conserved" "6" "209" "4" "3.21363915690897e-05" "1" "1" "0" "0" "0" "111" "0" "0" "0" "0.321467"
"scaffold_21.15" "scaffold_21" "3.032244" "conserved" "conserved" "4" "179" "9" "2.97499579296159e-05" "6" "1" "0" "0" "0" "114" "0" "2" "2" "0.31949"
"scaffold_21.16" "scaffold_21" "2.932269" "conserved" "conserved" "6" "158" "11" "0.000105983479052746" "1" "1" "0" "1" "0" "84" "0" "1" "1" "0.341605"
"scaffold_21.17" "scaffold_21" "2.832294" "conserved" "conserved" "6" "214" "10" "5.74246321464265e-05" "1" "1" "0" "0" "0" "130" "0" "0" "0" "0.336444"
"scaffold_21.18" "scaffold_21" "2.732319" "conserved" "conserved" "24" "157" "8" "2.96672647474768e-05" "1" "0" "1" "0" "0" "75" "0" "0" "0" "0.346437"
"scaffold_21.19" "scaffold_21" "2.632344" "conserved" "conserved" "9" "177" "3" "2.96672647474768e-05" "0" "0" "0" "1" "0" "93" "0" "0" "0" "0.332543"
"scaffold_21.20" "scaffold_21" "2.5323685" "conserved" "conserved" "6" "217" "3" "2.96672647474768e-05" "0" "0" "0" "0" "0" "145" "0" "0" "0" "0.330869"
"scaffold_21.21" "scaffold_21" "2.432393" "conserved" "conserved" "11" "216" "1" "2.98200411335217e-05" "0" "0" "0" "0" "0" "148" "0" "0" "0" "0.327522"
"scaffold_21.22" "scaffold_21" "2.332418" "conserved" "conserved" "7" "189" "10" "0.000109978568934515" "2" "1" "1" "1" "0" "110" "0" "0" "0" "0.333823"
"scaffold_21.23" "scaffold_21" "2.232443" "conserved" "conserved" "7" "162" "14" "0.000105949088718221" "2" "2" "0" "0" "0" "105" "0" "0" "0" "0.338265"
"scaffold_21.24" "scaffold_21" "2.132468" "conserved" "conserved" "12" "177" "11" "6.22729321926047e-05" "5" "2" "0" "0" "0" "96" "0" "0" "0" "0.337534"
"scaffold_21.25" "scaffold_21" "2.032493" "conserved" "conserved" "12" "175" "2" "3.35460381105951e-05" "0" "0" "0" "0" "0" "102" "1" "0" "0" "0.339775"
"scaffold_21.26" "scaffold_21" "1.9325175" "conserved" "conserved" "6" "238" "11" "3.35460381105951e-05" "1" "1" "0" "0" "0" "132" "0" "0" "0" "0.326608"
"scaffold_21.27" "scaffold_21" "1.832542" "conserved" "conserved" "4" "224" "6" "3.35460381105951e-05" "1" "1" "0" "0" "0" "128" "0" "0" "0" "0.324781"
"scaffold_21.28" "scaffold_21" "1.732567" "conserved" "conserved" "7" "222" "1" "3.35460381105951e-05" "0" "0" "0" "0" "0" "138" "0" "0" "0" "0.330603"
"scaffold_21.29" "scaffold_21" "1.632592" "conserved" "conserved" "9" "174" "7" "3.18953179621671e-05" "1" "1" "0" "0" "0" "104" "0" "0" "0" "0.335584"
"scaffold_21.30" "scaffold_21" "1.532617" "conserved" "conserved" "6" "136" "1" "1.62996691943248e-05" "0" "0" "0" "0" "0" "82" "0" "1" "1" "0.342556"
"scaffold_21.31" "scaffold_21" "1.432642" "conserved" "conserved" "7" "189" "10" "1.62996691943248e-05" "3" "1" "0" "1" "0" "104" "0" "0" "0" "0.326882"
"scaffold_21.32" "scaffold_21" "1.3326665" "conserved" "conserved" "4" "192" "8" "2.16105917403094e-05" "6" "1" "0" "2" "0" "111" "0" "0" "0" "0.315426"
"scaffold_21.33" "scaffold_21" "1.232691" "conserved" "conserved" "11" "164" "7" "2.31789693153617e-05" "2" "0" "2" "0" "0" "102" "1" "0" "0" "0.338595"
"scaffold_21.34" "scaffold_21" "1.132716" "conserved" "conserved" "8" "195" "6" "2.31789693153617e-05" "0" "0" "0" "0" "0" "112" "0" "0" "0" "0.327192"
"scaffold_21.35" "scaffold_21" "1.032741" "conserved" "conserved" "7" "150" "10" "2.31789693153617e-05" "3" "0" "1" "1" "1" "86" "0" "0" "0" "0.342646"
"scaffold_21.36" "scaffold_21" "0.932766" "conserved" "conserved" "9" "134" "7" "2.31789693153617e-05" "3" "0" "1" "1" "1" "77" "0" "0" "0" "0.341915"
"scaffold_21.37" "scaffold_21" "0.832791" "conserved" "conserved" "8" "167" "13" "1.92613596901005e-05" "3" "1" "0" "0" "1" "95" "0" "0" "0" "0.36041"
"scaffold_21.38" "scaffold_21" "0.7328155" "conserved" "conserved" "15" "168" "5" "1.16263902657923e-05" "0" "0" "0" "0" "2" "108" "0" "0" "0" "0.337811"
"scaffold_21.39" "scaffold_21" "0.63284" "conserved" "conserved" "10" "183" "9" "1.16263902657923e-05" "1" "1" "0" "0" "0" "98" "0" "0" "0" "0.335004"
"scaffold_21.40" "scaffold_21" "0.532865" "conserved" "conserved" "7" "211" "3" "1.16263902657923e-05" "1" "1" "0" "0" "0" "122" "0" "0" "0" "0.325291"
"scaffold_21.41" "scaffold_21" "0.43289" "conserved" "conserved" "7" "200" "5" "1.16263902657923e-05" "0" "0" "0" "0" "0" "98" "0" "0" "0" "0.32112"
"scaffold_21.42" "scaffold_21" "0.332915" "conserved" "conserved" "12" "200" "2" "1.16263902657923e-05" "0" "0" "0" "1" "0" "112" "0" "0" "0" "0.325992"
"scaffold_21.43" "scaffold_21" "0.23294" "conserved" "conserved" "6" "173" "5" "1.16263902657923e-05" "1" "1" "0" "0" "0" "104" "0" "0" "0" "0.328642"
"scaffold_21.44" "scaffold_21" "0.1329645" "conserved" "conserved" "4" "160" "12" "1.16263902657923e-05" "8" "1" "1" "1" "0" "95" "0" "1" "1" "0.337001"
"scaffold_21.45" "scaffold_21" "0.032989" "conserved" "conserved" "5" "217" "7" "1.16263902657923e-05" "1" "1" "0" "1" "0" "117" "0" "0" "0" "0.323281"
"scaffold_21.46" "scaffold_21" "0.066986" "conserved" "conserved" "10" "214" "7" "1.16263902657923e-05" "0" "0" "0" "2" "2" "118" "0" "0" "0" "0.324941"
"scaffold_21.47" "scaffold_21" "0.166961" "conserved" "conserved" "10" "205" "4" "1.16263902657923e-05" "0" "0" "0" "0" "1" "121" "1" "0" "0" "0.339925"
"scaffold_21.48" "scaffold_21" "0.266936" "conserved" "conserved" "9" "192" "11" "1.16263902657923e-05" "5" "0" "1" "0" "0" "118" "0" "0" "0" "0.351118"
"scaffold_21.49" "scaffold_21" "0.366911" "conserved" "conserved" "12" "156" "3" "1.16263902657923e-05" "0" "0" "0" "0" "1" "90" "4" "0" "0" "0.336544"
"scaffold_21.50" "scaffold_21" "0.4668865" "conserved" "conserved" "11" "142" "5" "1.16263902657923e-05" "0" "0" "0" "0" "0" "86" "0" "0" "0" "0.339081"
"scaffold_21.51" "scaffold_21" "0.566862" "conserved" "conserved" "15" "190" "5" "1.16263902657923e-05" "0" "0" "0" "0" "3" "119" "0" "0" "0" "0.340835"
"scaffold_21.52" "scaffold_21" "0.666837" "conserved" "conserved" "12" "135" "3" "1.16263902657923e-05" "0" "0" "0" "2" "0" "80" "0" "0" "0" "0.346137"
"scaffold_21.53" "scaffold_21" "0.766812" "conserved" "conserved" "5" "230" "6" "1.16263902657923e-05" "3" "1" "0" "0" "0" "133" "1" "0" "0" "0.329182"
"scaffold_21.54" "scaffold_21" "0.866787" "conserved" "conserved" "9" "232" "10" "1.16263902657923e-05" "1" "1" "0" "0" "0" "128" "0" "0" "0" "0.327782"
"scaffold_21.55" "scaffold_21" "0.966762" "conserved" "conserved" "11" "161" "10" "1.16263902657923e-05" "0" "0" "0" "0" "4" "93" "0" "0" "0" "0.341535"
"scaffold_21.56" "scaffold_21" "1.066737" "conserved" "conserved" "8" "191" "13" "2.4756414498531e-05" "5" "2" "0" "0" "0" "131" "0" "0" "0" "0.329372"
"scaffold_21.57" "scaffold_21" "1.1667125" "conserved" "conserved" "8" "165" "5" "2.33653551009256e-05" "6" "1" "0" "0" "0" "92" "0" "0" "0" "0.33488"
"scaffold_21.58" "scaffold_21" "1.266688" "conserved" "conserved" "5" "169" "15" "2.33653551009256e-05" "3" "1" "2" "0" "1" "92" "1" "0" "0" "0.335914"
"scaffold_21.59" "scaffold_21" "1.366663" "conserved" "conserved" "10" "170" "6" "0.000135441793993017" "4" "1" "0" "0" "1" "104" "0" "0" "0" "0.330053"
"scaffold_21.60" "scaffold_21" "1.466638" "conserved" "conserved" "9" "182" "1" "2.70106684105286e-05" "0" "0" "0" "1" "0" "106" "0" "0" "0" "0.332833"
"scaffold_21.61" "scaffold_21" "1.566613" "conserved" "conserved" "7" "137" "2" "2.70106684105286e-05" "0" "0" "0" "0" "0" "81" "1" "0" "0" "0.337884"
"scaffold_21.62" "scaffold_21" "1.666588" "conserved" "conserved" "9" "146" "10" "2.70106684105286e-05" "3" "1" "0" "2" "0" "75" "0" "0" "0" "0.354789"
"scaffold_21.63" "scaffold_21" "1.7665635" "conserved" "conserved" "4" "165" "4" "3.53465354590752e-05" "0" "0" "0" "0" "0" "111" "0" "1" "1" "0.326868"
"scaffold_21.64" "scaffold_21" "1.866539" "conserved" "conserved" "5" "176" "10" "7.90396148548149e-06" "7" "2" "0" "0" "0" "112" "1" "0" "0" "0.331663"
"scaffold_21.65" "scaffold_21" "1.966514" "conserved" "conserved" "9" "149" "6" "0.00013566560609335" "1" "1" "0" "0" "0" "84" "0" "0" "0" "0.343536"
"scaffold_21.66" "scaffold_21" "2.066489" "conserved" "conserved" "9" "190" "1" "8.67881839049238e-05" "0" "0" "0" "0" "0" "128" "1" "0" "0" "0.336424"
"scaffold_21.67" "scaffold_21" "2.166464" "conserved" "conserved" "13" "204" "6" "2.15284695315444e-05" "0" "0" "0" "1" "0" "101" "0" "0" "0" "0.339955"
"scaffold_21.68" "scaffold_21" "2.266439" "conserved" "conserved" "5" "195" "4" "2.15284695315444e-05" "0" "0" "0" "1" "0" "111" "0" "0" "0" "0.326372"
"scaffold_21.69" "scaffold_21" "2.3664145" "conserved" "conserved" "10" "183" "0" "0.000134088560841327" "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.327689"
"scaffold_21.70" "scaffold_21" "2.46639" "conserved" "conserved" "9" "149" "10" "5.0079292776266e-05" "7" "2" "0" "0" "0" "84" "0" "0" "0" "0.346317"
"scaffold_21.71" "scaffold_21" "2.566365" "conserved" "conserved" "5" "148" "12" "5.0079292776266e-05" "5" "1" "1" "0" "1" "91" "0" "0" "0" "0.355189"
"scaffold_21.72" "scaffold_21" "2.66634" "conserved" "conserved" "3" "209" "11" "3.24176133784877e-05" "1" "1" "0" "1" "0" "132" "0" "0" "0" "0.333073"
"scaffold_21.73" "scaffold_21" "2.766315" "conserved" "conserved" "8" "149" "16" "2.95151351186692e-05" "6" "3" "0" "0" "1" "58" "0" "0" "0" "0.332673"
"scaffold_21.74" "scaffold_21" "2.86629" "conserved" "conserved" "6" "124" "11" "2.95151351186692e-05" "1" "1" "0" "2" "0" "47" "0" "1" "1" "0.340535"
"scaffold_21.75" "scaffold_21" "2.9662655" "conserved" "conserved" "6" "245" "2" "2.95151351186692e-05" "0" "0" "0" "0" "0" "142" "0" "0" "0" "0.320477"
"scaffold_21.76" "scaffold_21" "3.066241" "conserved" "conserved" "9" "137" "13" "1.21554749252753e-05" "6" "2" "0" "1" "0" "69" "0" "0" "0" "0.355349"
"scaffold_21.77" "scaffold_21" "3.166216" "conserved" "conserved" "6" "181" "11" "8.02597436479839e-06" "3" "1" "1" "1" "1" "102" "0" "0" "0" "0.340775"
"scaffold_21.78" "scaffold_21" "3.266191" "conserved" "conserved" "7" "154" "5" "1.22825134872813e-05" "1" "1" "0" "0" "0" "103" "0" "0" "0" "0.329912"
"scaffold_21.79" "scaffold_21" "3.366166" "conserved" "conserved" "9" "152" "4" "4.0878263669255e-05" "0" "0" "0" "0" "1" "82" "0" "0" "0" "0.345686"
"scaffold_21.80" "scaffold_21" "3.466141" "conserved" "conserved" "7" "226" "3" "4.0878263669255e-05" "0" "0" "0" "0" "0" "144" "0" "0" "0" "0.322291"
"scaffold_21.81" "scaffold_21" "3.5661165" "conserved" "conserved" "8" "223" "3" "4.0878263669255e-05" "0" "0" "0" "0" "0" "112" "0" "0" "0" "0.33346"
"scaffold_21.82" "scaffold_21" "3.666092" "conserved" "conserved" "11" "156" "22" "3.57471095501169e-05" "8" "2" "1" "0" "2" "77" "0" "0" "0" "0.342616"
"scaffold_21.83" "scaffold_21" "3.766067" "conserved" "conserved" "9" "167" "7" "3.15812549399838e-05" "4" "0" "1" "0" "0" "92" "0" "0" "0" "0.347497"
"scaffold_21.84" "scaffold_21" "3.866042" "conserved" "conserved" "10" "143" "11" "3.15812549399838e-05" "6" "1" "1" "2" "0" "86" "0" "0" "0" "0.344046"
"scaffold_21.85" "scaffold_21" "3.966017" "conserved" "conserved" "8" "153" "16" "3.88020491823547e-05" "1" "1" "0" "3" "0" "82" "0" "0" "0" "0.337594"
"scaffold_21.86" "scaffold_21" "4.065992" "conserved" "conserved" "12" "146" "15" "7.36614089953288e-05" "7" "2" "0" "1" "0" "73" "0" "0" "0" "0.353858"
"scaffold_21.87" "scaffold_21" "4.1659675" "conserved" "conserved" "10" "144" "6" "4.14261165467066e-05" "1" "1" "0" "1" "0" "72" "0" "0" "0" "0.345483"
"scaffold_21.88" "scaffold_21" "4.265943" "conserved" "conserved" "4" "216" "23" "4.65428483489617e-05" "3" "3" "0" "2" "0" "82" "0" "1" "0" "0.325851"
"scaffold_21.89" "scaffold_21" "4.365918" "conserved" "conserved" "3" "168" "16" NA "9" "2" "0" "1" "0" "95" "0" "0" "0" "0.326802"
"scaffold_21.90" "scaffold_21" "4.465893" "conserved" "conserved" "11" "140" "17" NA "7" "3" "0" "0" "2" "58" "0" "0" "0" "0.346097"
"scaffold_22" "scaffold_22" "4.3055985" "conserved" "conserved" "4" "44" "8" NA "3" "0" "1" "2" "1" "18" "0" "4" "3" "0.371616"
"scaffold_22.1" "scaffold_22" "4.2099555" "conserved" "conserved" "3" "91" "17" NA "5" "1" "3" "1" "0" "37" "0" "0" "0" "0.35972"
"scaffold_22.2" "scaffold_22" "4.10998" "conserved" "conserved" "3" "116" "22" "3.48012494105501e-08" "10" "1" "3" "0" "0" "45" "0" "0" "0" "0.370579"
"scaffold_22.3" "scaffold_22" "4.0100045" "conserved" "conserved" "7" "142" "15" "4.84577276674402e-06" "5" "0" "1" "1" "1" "57" "0" "0" "0" "0.349457"
"scaffold_22.4" "scaffold_22" "3.9100295" "conserved" "conserved" "4" "128" "12" "4.84577276674402e-06" "5" "2" "0" "0" "0" "66" "0" "0" "0" "0.333313"
"scaffold_22.5" "scaffold_22" "3.8100545" "conserved" "conserved" "12" "152" "18" "4.84577276674402e-06" "9" "2" "0" "0" "0" "75" "0" "0" "0" "0.347037"
"scaffold_22.6" "scaffold_22" "3.7100795" "conserved" "conserved" "10" "121" "15" "4.84577276674402e-06" "6" "2" "1" "0" "1" "47" "0" "0" "0" "0.349107"
"scaffold_22.7" "scaffold_22" "3.6101045" "conserved" "conserved" "19" "137" "16" "4.84577276674402e-06" "6" "1" "3" "1" "0" "69" "0" "0" "0" "0.352338"
"scaffold_22.8" "scaffold_22" "3.510129" "conserved" "conserved" "7" "178" "11" "4.84577276674402e-06" "0" "0" "0" "1" "0" "79" "0" "0" "0" "0.335861"
"scaffold_22.9" "scaffold_22" "3.4101535" "conserved" "conserved" "9" "124" "11" "4.84577276674402e-06" "1" "1" "0" "1" "1" "66" "0" "0" "0" "0.353588"
"scaffold_22.10" "scaffold_22" "3.3101785" "conserved" "conserved" "6" "195" "12" "5.34084777337542e-06" "3" "1" "0" "0" "0" "100" "0" "0" "0" "0.329832"
"scaffold_22.11" "scaffold_22" "3.2102035" "conserved" "conserved" "13" "138" "8" "5.12623900088053e-06" "0" "0" "0" "2" "2" "77" "0" "0" "0" "0.333293"
"scaffold_22.12" "scaffold_22" "3.1102285" "conserved" "conserved" "8" "167" "13" "5.88438366173572e-06" "1" "0" "1" "1" "1" "98" "0" "0" "0" "0.341775"
"scaffold_22.13" "scaffold_22" "3.0102535" "conserved" "conserved" "4" "230" "9" "5.88438366173572e-06" "0" "0" "0" "1" "1" "143" "0" "0" "0" "0.314749"
"scaffold_22.14" "scaffold_22" "2.910278" "conserved" "conserved" "12" "193" "13" "5.88438366173572e-06" "1" "1" "0" "0" "0" "100" "0" "0" "0" "0.3334"
"scaffold_22.15" "scaffold_22" "2.8103025" "conserved" "conserved" "13" "187" "14" "1.81402606600244e-05" "0" "0" "0" "0" "2" "98" "0" "0" "0" "0.326322"
"scaffold_22.16" "scaffold_22" "2.7103275" "conserved" "conserved" "12" "137" "10" "2.65866629580962e-05" "0" "0" "0" "0" "2" "73" "0" "0" "0" "0.357819"
"scaffold_22.17" "scaffold_22" "2.6103525" "conserved" "conserved" "10" "180" "7" "5.43250599422268e-06" "0" "0" "0" "0" "1" "110" "0" "0" "0" "0.329202"
"scaffold_22.18" "scaffold_22" "2.5103775" "conserved" "conserved" "14" "152" "6" "4.82512418423085e-05" "2" "1" "0" "0" "0" "94" "0" "0" "0" "0.342176"
"scaffold_22.19" "scaffold_22" "2.4104025" "conserved" "conserved" "7" "229" "7" "1.20752585381733e-05" "2" "1" "0" "0" "1" "126" "0" "0" "0" "0.322911"
"scaffold_22.20" "scaffold_22" "2.310427" "conserved" "conserved" "8" "126" "12" "1.16572522140032e-05" "6" "1" "0" "1" "0" "66" "0" "0" "0" "0.342162"
